Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_tollebeek,precipitation
,,,,2021-08-09 13:45,0
,,,,2021-08-09 14:00,0
,,,,2021-08-09 14:15,0
,,,,2021-08-09 14:30,0
,,,,2021-08-09 14:45,0
,,,,2021-08-09 15:00,0
,,,,2021-08-09 15:15,0
,,,,2021-08-09 15:30,0.2
,,,,2021-08-09 15:45,0.2
,,,,2021-08-09 16:00,0.2
,,,,2021-08-09 16:15,0.2
,,,,2021-08-09 16:30,0
,,,,2021-08-09 16:45,4.1
,,,,2021-08-09 17:00,4.6
,,,,2021-08-09 17:15,4.8
,,,,2021-08-09 17:30,4.8
,,,,2021-08-09 17:45,0.8
,,,,2021-08-09 18:00,0.2
,,,,2021-08-09 18:15,0
,,,,2021-08-09 18:30,0
,,,,2021-08-09 18:45,0
,,,,2021-08-09 19:00,0
,,,,2021-08-09 19:15,0
,,,,2021-08-09 19:30,0.2
,,,,2021-08-09 19:45,0.2
,,,,2021-08-09 20:00,0.2
,,,,2021-08-09 20:15,0.2
,,,,2021-08-09 20:30,0
,,,,2021-08-09 20:45,0
,,,,2021-08-09 21:01,0
,,,,2021-08-09 21:16,0
,,,,2021-08-09 21:31,0
,,,,2021-08-09 21:46,0
,,,,2021-08-09 22:01,0
,,,,2021-08-09 22:16,0
,,,,2021-08-09 22:31,0
,,,,2021-08-09 22:46,0
,,,,2021-08-09 23:01,0
,,,,2021-08-09 23:16,0
,,,,2021-08-09 23:31,0
,,,,2021-08-09 23:46,0
,,,,2021-08-10 00:01,0
,,,,2021-08-10 00:16,0
,,,,2021-08-10 00:32,0
,,,,2021-08-10 00:47,0
,,,,2021-08-10 01:17,0
,,,,2021-08-10 01:32,0
,,,,2021-08-10 01:47,0
,,,,2021-08-10 02:02,0
,,,,2021-08-10 02:32,0
,,,,2021-08-10 02:47,0
,,,,2021-08-10 03:02,0
,,,,2021-08-10 03:32,0
,,,,2021-08-10 03:47,0
,,,,2021-08-10 04:02,0
,,,,2021-08-10 04:17,0
,,,,2021-08-10 04:32,0
,,,,2021-08-10 04:47,0
,,,,2021-08-10 05:02,0
,,,,2021-08-10 05:17,0.2
,,,,2021-08-10 05:32,1
,,,,2021-08-10 05:47,1.5
,,,,2021-08-10 06:02,1.5
,,,,2021-08-10 06:17,1.5
,,,,2021-08-10 06:32,0.8
,,,,2021-08-10 06:47,0.5
,,,,2021-08-10 07:02,0.5
,,,,2021-08-10 07:17,0.5
,,,,2021-08-10 07:33,0.2
,,,,2021-08-10 07:48,0.2
,,,,2021-08-10 08:03,0.2
,,,,2021-08-10 08:18,0
,,,,2021-08-10 08:33,0
,,,,2021-08-10 08:48,0
,,,,2021-08-10 09:03,0
,,,,2021-08-10 09:18,0
,,,,2021-08-10 09:33,0
,,,,2021-08-10 10:03,0
,,,,2021-08-10 10:18,0
,,,,2021-08-10 10:33,0
,,,,2021-08-10 10:48,0
,,,,2021-08-10 11:03,0
,,,,2021-08-10 11:33,0
,,,,2021-08-10 11:48,0
,,,,2021-08-10 12:03,0
,,,,2021-08-10 12:18,0
,,,,2021-08-10 12:33,0
,,,,2021-08-10 12:48,0
,,,,2021-08-10 13:03,0
,,,,2021-08-10 13:18,0
,,,,2021-08-10 13:33,0
,,,,2021-08-10 13:48,0
,,,,2021-08-10 14:03,0
,,,,2021-08-10 14:18,0
,,,,2021-08-10 14:33,0
,,,,2021-08-10 14:48,0
,,,,2021-08-10 15:03,0
,,,,2021-08-10 15:18,0
,,,,2021-08-10 15:33,0
,,,,2021-08-10 15:48,0
,,,,2021-08-10 16:03,0
,,,,2021-08-10 16:18,0
,,,,2021-08-10 16:33,0
,,,,2021-08-10 16:48,0
,,,,2021-08-10 17:03,0
,,,,2021-08-10 17:18,0
,,,,2021-08-10 17:33,0
,,,,2021-08-10 17:48,0
,,,,2021-08-10 18:03,0
,,,,2021-08-10 18:18,0
,,,,2021-08-10 18:33,0
,,,,2021-08-10 18:48,0
,,,,2021-08-10 19:03,0
,,,,2021-08-10 19:18,0
,,,,2021-08-10 19:33,0
,,,,2021-08-10 19:48,0
,,,,2021-08-10 20:03,0
,,,,2021-08-10 20:19,0
,,,,2021-08-10 20:34,0
,,,,2021-08-10 20:49,0
,,,,2021-08-10 21:04,0
,,,,2021-08-10 21:19,0
,,,,2021-08-10 21:34,0
,,,,2021-08-10 21:49,0
,,,,2021-08-10 22:04,0
,,,,2021-08-10 22:19,0
,,,,2021-08-10 22:35,0
,,,,2021-08-10 22:50,0
,,,,2021-08-10 23:05,0
,,,,2021-08-10 23:20,0
,,,,2021-08-10 23:35,0
,,,,2021-08-10 23:50,0
,,,,2021-08-11 00:05,0
,,,,2021-08-11 00:20,0
,,,,2021-08-11 00:35,0
,,,,2021-08-11 00:51,0
,,,,2021-08-11 01:06,0
,,,,2021-08-11 01:21,0
,,,,2021-08-11 01:36,0
,,,,2021-08-11 01:51,0
,,,,2021-08-11 02:06,0
,,,,2021-08-11 02:36,0
,,,,2021-08-11 02:51,0
,,,,2021-08-11 03:22,0
,,,,2021-08-11 03:37,0
,,,,2021-08-11 03:52,0
,,,,2021-08-11 04:07,0
,,,,2021-08-11 04:22,0
,,,,2021-08-11 04:37,0
,,,,2021-08-11 04:52,0
,,,,2021-08-11 05:07,0
,,,,2021-08-11 05:22,0
,,,,2021-08-11 05:38,0
,,,,2021-08-11 05:53,0
,,,,2021-08-11 06:08,0
,,,,2021-08-11 06:23,0
,,,,2021-08-11 06:38,0
,,,,2021-08-11 06:53,0
,,,,2021-08-11 07:08,0
,,,,2021-08-11 07:23,0
,,,,2021-08-11 07:38,0
,,,,2021-08-11 07:53,0
,,,,2021-08-11 08:08,0
,,,,2021-08-11 08:23,0
,,,,2021-08-11 08:38,0
,,,,2021-08-11 08:54,0
,,,,2021-08-11 09:09,0
,,,,2021-08-11 09:24,0
,,,,2021-08-11 09:39,0
,,,,2021-08-11 09:54,0
,,,,2021-08-11 10:09,0
,,,,2021-08-11 10:24,0
,,,,2021-08-11 10:39,0
,,,,2021-08-11 10:54,0
,,,,2021-08-11 11:09,0
,,,,2021-08-11 11:24,0
,,,,2021-08-11 11:39,0
,,,,2021-08-11 11:54,0
,,,,2021-08-11 12:09,0
,,,,2021-08-11 12:24,0
,,,,2021-08-11 12:39,0
,,,,2021-08-11 12:54,0
,,,,2021-08-11 13:09,0
,,,,2021-08-11 13:24,0
,,,,2021-08-11 13:39,0
,,,,2021-08-11 13:54,0
,,,,2021-08-11 14:09,0
,,,,2021-08-11 14:24,0
,,,,2021-08-11 14:39,0
,,,,2021-08-11 14:54,0
,,,,2021-08-11 15:09,0
,,,,2021-08-11 15:24,0
,,,,2021-08-11 15:39,0
,,,,2021-08-11 15:54,0
,,,,2021-08-11 16:09,0
,,,,2021-08-11 16:24,0
,,,,2021-08-11 16:39,0
,,,,2021-08-11 16:54,0
,,,,2021-08-11 17:09,0
,,,,2021-08-11 17:24,0
,,,,2021-08-11 17:39,0
,,,,2021-08-11 17:54,0
,,,,2021-08-11 18:09,0
,,,,2021-08-11 18:24,0
,,,,2021-08-11 18:39,0
,,,,2021-08-11 18:54,0
,,,,2021-08-11 19:09,0
,,,,2021-08-11 19:24,0
,,,,2021-08-11 19:39,0
,,,,2021-08-11 19:54,0
,,,,2021-08-11 20:09,0
,,,,2021-08-11 20:24,0
,,,,2021-08-11 20:39,0
,,,,2021-08-11 20:54,0
,,,,2021-08-11 21:25,0
,,,,2021-08-11 21:40,0
,,,,2021-08-11 21:55,0
,,,,2021-08-11 22:10,0
,,,,2021-08-11 22:25,0
,,,,2021-08-11 22:40,0
,,,,2021-08-11 22:55,0
,,,,2021-08-11 23:10,0
,,,,2021-08-11 23:25,0
,,,,2021-08-11 23:40,0
,,,,2021-08-11 23:55,0
,,,,2021-08-12 00:10,0
,,,,2021-08-12 00:25,0
,,,,2021-08-12 00:40,0
,,,,2021-08-12 00:55,0
,,,,2021-08-12 01:10,0
,,,,2021-08-12 01:26,0
,,,,2021-08-12 01:41,0
,,,,2021-08-12 01:56,0
,,,,2021-08-12 02:11,0
,,,,2021-08-12 02:56,0
,,,,2021-08-12 03:27,0
,,,,2021-08-12 03:42,0
,,,,2021-08-12 03:57,0
,,,,2021-08-12 04:12,0
,,,,2021-08-12 04:27,0
,,,,2021-08-12 04:43,0
,,,,2021-08-12 04:58,0
,,,,2021-08-12 05:13,0
,,,,2021-08-12 05:28,0
,,,,2021-08-12 05:43,0
,,,,2021-08-12 05:58,0
,,,,2021-08-12 06:13,0
,,,,2021-08-12 06:28,0
,,,,2021-08-12 06:43,0
,,,,2021-08-12 06:58,0
,,,,2021-08-12 07:13,0
,,,,2021-08-12 07:28,0
,,,,2021-08-12 07:43,0
,,,,2021-08-12 07:58,0
,,,,2021-08-12 08:13,0
,,,,2021-08-12 08:28,0
,,,,2021-08-12 08:43,0
,,,,2021-08-12 08:58,0
,,,,2021-08-12 09:13,0
,,,,2021-08-12 09:28,0
,,,,2021-08-12 09:43,0
,,,,2021-08-12 09:58,0
,,,,2021-08-12 10:13,0
,,,,2021-08-12 10:28,0
,,,,2021-08-12 10:43,0
,,,,2021-08-12 10:58,0
,,,,2021-08-12 11:13,0
,,,,2021-08-12 11:28,0
,,,,2021-08-12 11:43,0
,,,,2021-08-12 11:58,0
,,,,2021-08-12 12:13,0
,,,,2021-08-12 12:28,0
,,,,2021-08-12 12:43,0
,,,,2021-08-12 12:58,0
,,,,2021-08-12 13:13,0
,,,,2021-08-12 13:28,0
,,,,2021-08-12 13:43,0
,,,,2021-08-12 13:58,0
,,,,2021-08-12 14:13,0
,,,,2021-08-12 14:28,0
,,,,2021-08-12 14:43,0
,,,,2021-08-12 14:58,0
,,,,2021-08-12 15:13,0
,,,,2021-08-12 15:28,0
,,,,2021-08-12 15:43,0
,,,,2021-08-12 15:58,0
,,,,2021-08-12 16:13,0
,,,,2021-08-12 16:28,0
,,,,2021-08-12 16:43,0
,,,,2021-08-12 16:58,0
,,,,2021-08-12 17:13,0
,,,,2021-08-12 17:28,0
,,,,2021-08-12 17:43,0
,,,,2021-08-12 17:58,0
,,,,2021-08-12 18:13,0
,,,,2021-08-12 18:28,0
,,,,2021-08-12 18:58,0
,,,,2021-08-12 19:13,0
,,,,2021-08-12 19:28,0
,,,,2021-08-12 19:43,0
,,,,2021-08-12 19:58,0
,,,,2021-08-12 20:14,0
,,,,2021-08-12 20:29,0
,,,,2021-08-12 20:44,0
,,,,2021-08-12 20:59,0
,,,,2021-08-12 21:14,0
,,,,2021-08-12 21:29,0
,,,,2021-08-12 21:44,0
,,,,2021-08-12 22:00,0
,,,,2021-08-12 22:15,0
,,,,2021-08-12 22:30,0
,,,,2021-08-12 22:45,0
,,,,2021-08-12 23:00,0
,,,,2021-08-12 23:15,0
,,,,2021-08-12 23:30,0
,,,,2021-08-12 23:45,0
,,,,2021-08-13 00:00,0
,,,,2021-08-13 00:15,0
,,,,2021-08-13 00:30,0
,,,,2021-08-13 00:45,0
,,,,2021-08-13 01:00,0
,,,,2021-08-13 01:16,0
,,,,2021-08-13 01:31,0
,,,,2021-08-13 01:46,0
,,,,2021-08-13 02:01,0
,,,,2021-08-13 02:31,0
,,,,2021-08-13 03:31,0
,,,,2021-08-13 03:46,0
,,,,2021-08-13 04:01,0
,,,,2021-08-13 04:16,0
,,,,2021-08-13 04:31,0
,,,,2021-08-13 04:46,0
,,,,2021-08-13 05:01,0
,,,,2021-08-13 05:17,0
,,,,2021-08-13 05:32,0
,,,,2021-08-13 05:47,0
,,,,2021-08-13 06:02,0
,,,,2021-08-13 06:17,0
,,,,2021-08-13 06:32,0
,,,,2021-08-13 06:47,0
,,,,2021-08-13 07:02,0
,,,,2021-08-13 07:17,0
,,,,2021-08-13 07:32,0
,,,,2021-08-13 07:47,0
,,,,2021-08-13 08:02,0
,,,,2021-08-13 08:17,0
,,,,2021-08-13 08:32,0
,,,,2021-08-13 08:47,0
,,,,2021-08-13 09:02,0
,,,,2021-08-13 09:17,0
,,,,2021-08-13 09:32,0
,,,,2021-08-13 09:47,0
,,,,2021-08-13 10:02,0
,,,,2021-08-13 10:17,0
,,,,2021-08-13 10:32,0
,,,,2021-08-13 10:47,0
,,,,2021-08-13 11:02,0
,,,,2021-08-13 11:17,0
,,,,2021-08-13 11:32,0
,,,,2021-08-13 11:47,0
,,,,2021-08-13 12:02,0
,,,,2021-08-13 12:17,0
,,,,2021-08-13 12:32,0
,,,,2021-08-13 12:47,0
,,,,2021-08-13 13:02,0
,,,,2021-08-13 13:17,0
,,,,2021-08-13 13:32,0
,,,,2021-08-13 13:47,0
,,,,2021-08-13 14:02,0
,,,,2021-08-13 14:17,0
,,,,2021-08-13 14:32,0
,,,,2021-08-13 14:47,0
,,,,2021-08-13 15:03,0
,,,,2021-08-13 15:18,0
,,,,2021-08-13 15:33,0
,,,,2021-08-13 15:48,0
,,,,2021-08-13 16:03,0
,,,,2021-08-13 16:18,0
,,,,2021-08-13 16:33,0
,,,,2021-08-13 16:48,0
,,,,2021-08-13 17:03,0
,,,,2021-08-13 17:18,0
,,,,2021-08-13 17:33,0
,,,,2021-08-13 17:48,0
,,,,2021-08-13 18:03,0
,,,,2021-08-13 18:18,0
,,,,2021-08-13 18:33,0
,,,,2021-08-13 18:48,0
,,,,2021-08-13 19:03,0
,,,,2021-08-13 19:18,0
,,,,2021-08-13 19:33,0
,,,,2021-08-13 19:48,0
,,,,2021-08-13 20:03,0
,,,,2021-08-13 20:18,0
,,,,2021-08-13 20:33,0
,,,,2021-08-13 20:48,0
,,,,2021-08-13 21:03,0
,,,,2021-08-13 21:18,0
,,,,2021-08-13 21:33,0
,,,,2021-08-13 21:48,0
,,,,2021-08-13 22:03,0
,,,,2021-08-13 22:18,0
,,,,2021-08-13 22:33,0
,,,,2021-08-13 22:49,0
,,,,2021-08-13 23:04,0
,,,,2021-08-13 23:19,0
,,,,2021-08-13 23:34,0
,,,,2021-08-13 23:49,0
,,,,2021-08-14 00:04,0
,,,,2021-08-14 00:19,0
,,,,2021-08-14 00:34,0
,,,,2021-08-14 00:49,0
,,,,2021-08-14 01:04,0
,,,,2021-08-14 01:19,0
,,,,2021-08-14 01:34,0
,,,,2021-08-14 01:49,0
,,,,2021-08-14 02:04,0
,,,,2021-08-14 02:34,0
,,,,2021-08-14 02:49,0
,,,,2021-08-14 03:34,0
,,,,2021-08-14 03:49,0
,,,,2021-08-14 04:05,0
,,,,2021-08-14 04:20,0
,,,,2021-08-14 04:35,0
,,,,2021-08-14 04:50,0
,,,,2021-08-14 05:05,0
,,,,2021-08-14 05:20,0
,,,,2021-08-14 05:35,0
,,,,2021-08-14 05:50,0
,,,,2021-08-14 06:05,0
,,,,2021-08-14 06:20,0
,,,,2021-08-14 06:36,0
,,,,2021-08-14 06:51,0
,,,,2021-08-14 07:06,0
,,,,2021-08-14 07:21,0
,,,,2021-08-14 07:36,0
,,,,2021-08-14 07:51,0
,,,,2021-08-14 08:06,0
,,,,2021-08-14 08:21,0
,,,,2021-08-14 08:36,0
,,,,2021-08-14 08:51,0
,,,,2021-08-14 09:06,0
,,,,2021-08-14 09:21,0
,,,,2021-08-14 09:36,0
,,,,2021-08-14 09:51,0
,,,,2021-08-14 10:06,0
,,,,2021-08-14 10:21,0
,,,,2021-08-14 10:36,0
,,,,2021-08-14 10:51,0
,,,,2021-08-16 11:13,0
,,,,2021-08-16 11:28,0.2
,,,,2021-08-16 11:43,0.2
,,,,2021-08-16 11:58,0.2
,,,,2021-08-16 12:13,0.2
,,,,2021-08-16 12:28,0
,,,,2021-08-16 12:43,0
,,,,2021-08-16 12:58,0
,,,,2021-08-16 13:13,0
,,,,2021-08-16 13:28,0
,,,,2021-08-16 13:43,0
,,,,2021-08-16 13:58,0
,,,,2021-08-16 14:13,0
,,,,2021-08-16 14:28,0
,,,,2021-08-16 14:43,0
,,,,2021-08-16 14:58,0
,,,,2021-08-16 15:13,0
,,,,2021-08-16 15:28,0
,,,,2021-08-16 15:43,0
,,,,2021-08-16 15:58,0
,,,,2021-08-16 16:13,0
,,,,2021-08-16 16:28,0
,,,,2021-08-16 16:43,0
,,,,2021-08-16 16:59,0
,,,,2021-08-16 17:14,0
,,,,2021-08-16 17:29,0
,,,,2021-08-16 17:44,0
,,,,2021-08-16 17:59,0
,,,,2021-08-16 18:14,0
,,,,2021-08-16 18:29,0
,,,,2021-08-16 18:44,0
,,,,2021-08-16 18:59,0
,,,,2021-08-16 19:14,0
,,,,2021-08-16 19:29,0
,,,,2021-08-16 19:44,0
,,,,2021-08-16 19:59,0
,,,,2021-08-16 20:14,0
,,,,2021-08-16 20:29,0
,,,,2021-08-16 20:44,0
,,,,2021-08-16 20:59,0
,,,,2021-08-16 21:14,0
,,,,2021-08-16 21:29,0
,,,,2021-08-16 21:44,0
,,,,2021-08-16 21:59,0
,,,,2021-08-16 22:14,0.2
,,,,2021-08-16 22:29,0.2
,,,,2021-08-16 22:44,0.2
,,,,2021-08-16 22:59,0.2
,,,,2021-08-16 23:14,0
,,,,2021-08-16 23:29,0
,,,,2021-08-16 23:44,0
,,,,2021-08-16 23:59,0
,,,,2021-08-17 00:14,0
,,,,2021-08-17 00:29,0
,,,,2021-08-17 00:44,0
,,,,2021-08-17 00:59,0
,,,,2021-08-17 01:14,0
,,,,2021-08-17 01:29,0
,,,,2021-08-17 01:44,0
,,,,2021-08-17 01:59,0
,,,,2021-08-17 02:14,0
,,,,2021-08-17 02:29,0
,,,,2021-08-17 02:44,0
,,,,2021-08-17 02:59,0
,,,,2021-08-17 03:14,0
,,,,2021-08-17 03:29,0
,,,,2021-08-17 03:44,0
,,,,2021-08-17 03:59,0
,,,,2021-08-17 04:14,0
,,,,2021-08-17 04:29,0
,,,,2021-08-17 04:44,0
,,,,2021-08-17 05:00,0
,,,,2021-08-17 05:15,0
,,,,2021-08-17 05:30,0
,,,,2021-08-17 05:45,0
,,,,2021-08-17 06:00,0
,,,,2021-08-17 06:15,0
,,,,2021-08-17 06:30,0
,,,,2021-08-17 06:45,0
,,,,2021-08-17 07:00,0
,,,,2021-08-17 07:15,0
,,,,2021-08-17 07:30,0
,,,,2021-08-17 07:45,0
,,,,2021-08-17 08:00,0
,,,,2021-08-17 08:15,0
,,,,2021-08-17 08:30,0
,,,,2021-08-17 08:45,0
,,,,2021-08-17 09:00,0
,,,,2021-08-17 09:15,0
,,,,2021-08-17 09:30,0
,,,,2021-08-17 09:45,0
,,,,2021-08-17 10:00,0
,,,,2021-08-17 10:15,0
,,,,2021-08-17 10:30,0
,,,,2021-08-17 10:45,0
,,,,2021-08-17 11:00,0
,,,,2021-08-17 11:15,0
,,,,2021-08-17 11:30,0
,,,,2021-08-17 11:45,0
,,,,2021-08-17 12:00,0
,,,,2021-08-17 12:15,0
,,,,2021-08-17 12:30,0
,,,,2021-08-17 12:45,0
,,,,2021-08-17 13:00,0
,,,,2021-08-17 13:15,0
,,,,2021-08-17 13:30,0
,,,,2021-08-17 13:45,0
,,,,2021-08-17 14:00,0
,,,,2021-08-17 14:15,0
,,,,2021-08-17 14:30,0
,,,,2021-08-17 14:45,0
,,,,2021-08-17 15:00,0
,,,,2021-08-17 15:15,0
,,,,2021-08-17 15:30,0
,,,,2021-08-17 15:45,0
,,,,2021-08-17 16:00,0.2
,,,,2021-08-17 16:15,0.8
,,,,2021-08-17 16:30,1.8
,,,,2021-08-17 16:45,1.8
,,,,2021-08-17 17:01,1.5
,,,,2021-08-17 17:16,0.8
,,,,2021-08-17 17:31,0
,,,,2021-08-17 17:46,0
,,,,2021-08-17 18:01,0
,,,,2021-08-17 18:16,0.2
,,,,2021-08-17 18:31,0.2
,,,,2021-08-17 18:46,0.2
,,,,2021-08-17 19:01,0.2
,,,,2021-08-17 19:16,0
,,,,2021-08-17 19:31,0
,,,,2021-08-17 19:46,0
,,,,2021-08-17 20:01,0
,,,,2021-08-17 20:16,0.5
,,,,2021-08-17 20:31,0.5
,,,,2021-08-17 20:46,0.5
,,,,2021-08-17 21:01,0.5
,,,,2021-08-17 21:16,0.2
,,,,2021-08-17 21:31,0
,,,,2021-08-17 21:46,0
,,,,2021-08-17 22:02,0
,,,,2021-08-17 22:17,0
,,,,2021-08-17 22:32,0
,,,,2021-08-17 22:47,0
,,,,2021-08-17 23:02,0
,,,,2021-08-17 23:17,0
,,,,2021-08-17 23:32,0
,,,,2021-08-17 23:47,0
,,,,2021-08-18 00:02,0
,,,,2021-08-18 00:17,0
,,,,2021-08-18 00:32,0
,,,,2021-08-18 00:47,0
,,,,2021-08-18 01:02,0
,,,,2021-08-18 01:18,0
,,,,2021-08-18 01:33,0
,,,,2021-08-18 01:48,0
,,,,2021-08-18 02:03,0.5
,,,,2021-08-18 02:33,0.8
,,,,2021-08-18 02:48,0.8
,,,,2021-08-18 03:03,0.5
,,,,2021-08-18 03:33,0
,,,,2021-08-18 03:48,0
,,,,2021-08-18 04:03,0
,,,,2021-08-18 04:18,0
,,,,2021-08-18 04:33,0
,,,,2021-08-18 04:48,0
,,,,2021-08-18 05:03,0
,,,,2021-08-18 05:18,0
,,,,2021-08-18 05:33,0
,,,,2021-08-18 05:48,0
,,,,2021-08-18 06:03,0
,,,,2021-08-18 06:18,0
,,,,2021-08-18 06:33,0
,,,,2021-08-18 06:48,0
,,,,2021-08-18 07:03,0
,,,,2021-08-18 07:18,0
,,,,2021-08-18 07:33,0
,,,,2021-08-18 07:48,0
,,,,2021-08-18 08:03,0
,,,,2021-08-18 08:18,0
,,,,2021-08-18 08:33,0
,,,,2021-08-18 08:48,0
,,,,2021-08-18 09:03,0
,,,,2021-08-18 09:18,0
,,,,2021-08-18 09:33,0
,,,,2021-08-18 09:48,0
,,,,2021-08-18 10:03,0
,,,,2021-08-18 10:18,0
,,,,2021-08-18 10:33,0
,,,,2021-08-18 10:48,0
,,,,2021-08-18 11:03,0
,,,,2021-08-18 11:18,0
,,,,2021-08-18 11:33,0
,,,,2021-08-18 11:48,0
,,,,2021-08-18 12:03,0
,,,,2021-08-18 12:18,0
,,,,2021-08-18 12:33,0
,,,,2021-08-18 12:48,0
,,,,2021-08-18 13:04,0
,,,,2021-08-18 13:19,0
,,,,2021-08-18 13:34,0
,,,,2021-08-18 13:49,0
,,,,2021-08-18 14:04,0
,,,,2021-08-18 14:19,0
,,,,2021-08-18 14:34,0
,,,,2021-08-18 14:49,0
,,,,2021-08-18 15:04,0
,,,,2021-08-18 15:19,0
,,,,2021-08-18 15:34,0
,,,,2021-08-18 15:49,0
,,,,2021-08-18 16:04,0
,,,,2021-08-18 16:19,0
,,,,2021-08-18 16:34,0
,,,,2021-08-18 16:49,0
,,,,2021-08-18 17:04,0
,,,,2021-08-18 17:19,0
,,,,2021-08-18 17:34,0
,,,,2021-08-18 17:49,0
,,,,2021-08-18 18:04,0
,,,,2021-08-18 18:19,0
,,,,2021-08-18 18:34,0
,,,,2021-08-18 18:49,0
,,,,2021-08-18 19:04,0
,,,,2021-08-18 19:19,0
,,,,2021-08-18 19:34,0
,,,,2021-08-18 19:49,0
,,,,2021-08-18 20:04,0
,,,,2021-08-18 20:19,0
,,,,2021-08-18 20:34,0
,,,,2021-08-18 20:49,0
,,,,2021-08-18 21:04,0
,,,,2021-08-18 21:19,0
,,,,2021-08-18 21:34,0
,,,,2021-08-18 21:49,0
,,,,2021-08-18 22:04,0
,,,,2021-08-18 22:19,0
,,,,2021-08-18 22:34,0
,,,,2021-08-18 22:49,0
,,,,2021-08-18 23:04,0
,,,,2021-08-18 23:19,0
,,,,2021-08-18 23:34,0
,,,,2021-08-18 23:49,0
,,,,2021-08-19 00:04,0
,,,,2021-08-19 00:19,0
,,,,2021-08-19 00:34,0
,,,,2021-08-19 00:49,0
,,,,2021-08-19 01:05,0
,,,,2021-08-19 01:20,0
,,,,2021-08-19 01:35,0
,,,,2021-08-19 01:50,0
,,,,2021-08-19 02:05,0
,,,,2021-08-19 02:35,0
,,,,2021-08-19 02:50,0
,,,,2021-08-19 03:05,0
,,,,2021-08-19 03:20,0
,,,,2021-08-19 03:35,0
,,,,2021-08-19 04:05,0
,,,,2021-08-19 04:20,0.5
,,,,2021-08-19 04:35,0.5
,,,,2021-08-19 04:50,0.8
,,,,2021-08-19 05:05,0.8
,,,,2021-08-19 05:20,0.5
,,,,2021-08-19 05:35,0.5
,,,,2021-08-19 05:50,0
,,,,2021-08-19 06:05,0.2
,,,,2021-08-19 06:20,0.2
,,,,2021-08-19 06:35,0.2
,,,,2021-08-19 06:50,0.2
,,,,2021-08-19 07:05,0.2
,,,,2021-08-19 07:20,0.2
,,,,2021-08-19 07:35,0.2
,,,,2021-08-19 07:50,0.2
,,,,2021-08-19 08:05,0
,,,,2021-08-19 08:20,0
,,,,2021-08-19 08:35,0
,,,,2021-08-19 08:50,0
,,,,2021-08-19 09:05,0
,,,,2021-08-19 09:20,0
,,,,2021-08-19 09:35,0
,,,,2021-08-19 09:50,0
,,,,2021-08-19 10:05,0
,,,,2021-08-19 10:20,0
,,,,2021-08-19 10:35,0
,,,,2021-08-19 10:50,0
,,,,2021-08-19 11:05,0
,,,,2021-08-19 11:20,0
,,,,2021-08-19 11:35,0
,,,,2021-08-19 11:50,0
,,,,2021-08-19 12:05,0
,,,,2021-08-19 12:20,0
,,,,2021-08-19 12:35,0
,,,,2021-08-19 12:50,0
,,,,2021-08-19 13:05,0
,,,,2021-08-19 13:20,0
,,,,2021-08-19 13:36,0
,,,,2021-08-19 13:51,0
,,,,2021-08-19 14:06,0
,,,,2021-08-19 14:21,0
,,,,2021-08-19 14:36,0
,,,,2021-08-19 14:51,0
,,,,2021-08-19 15:06,0
,,,,2021-08-19 15:21,0
,,,,2021-08-19 15:36,0
,,,,2021-08-19 15:51,0
,,,,2021-08-19 16:06,0
,,,,2021-08-19 16:21,0
,,,,2021-08-19 16:36,0
,,,,2021-08-19 16:51,0
,,,,2021-08-19 17:06,0
,,,,2021-08-19 17:21,0
,,,,2021-08-19 17:36,0
,,,,2021-08-19 17:51,0
,,,,2021-08-19 18:06,0
,,,,2021-08-19 18:21,0
,,,,2021-08-19 18:36,0
,,,,2021-08-19 18:51,0
,,,,2021-08-19 19:06,0
,,,,2021-08-19 19:21,0.5
,,,,2021-08-19 19:36,0.5
,,,,2021-08-19 19:51,0.5
,,,,2021-08-19 20:06,1.3
,,,,2021-08-19 20:21,0.8
,,,,2021-08-19 20:36,1
,,,,2021-08-19 20:51,1
,,,,2021-08-19 21:06,0.5
,,,,2021-08-19 21:21,0.5
,,,,2021-08-19 21:36,0.5
,,,,2021-08-19 21:51,0.2
,,,,2021-08-19 22:06,0.2
,,,,2021-08-19 22:21,0
,,,,2021-08-19 22:36,0
,,,,2021-08-19 22:52,0
,,,,2021-08-19 23:07,0
,,,,2021-08-19 23:22,0
,,,,2021-08-19 23:37,0
,,,,2021-08-19 23:52,0
,,,,2021-08-20 00:07,0
,,,,2021-08-20 00:22,0
,,,,2021-08-20 00:38,0
,,,,2021-08-20 00:53,0
,,,,2021-08-20 01:08,0
,,,,2021-08-20 01:23,0
,,,,2021-08-20 01:38,0
,,,,2021-08-20 01:53,0
,,,,2021-08-20 02:08,0
,,,,2021-08-20 02:54,0
,,,,2021-08-20 03:24,0
,,,,2021-08-20 03:39,0
,,,,2021-08-20 03:54,0
,,,,2021-08-20 04:09,0
,,,,2021-08-20 04:24,0
,,,,2021-08-20 04:39,0
,,,,2021-08-20 04:54,0
,,,,2021-08-20 05:10,0
,,,,2021-08-20 05:25,0
,,,,2021-08-20 05:40,0
,,,,2021-08-20 05:55,0
,,,,2021-08-20 06:10,0
,,,,2021-08-20 06:25,0
,,,,2021-08-20 06:40,0
,,,,2021-08-20 06:55,0
,,,,2021-08-20 07:10,0
,,,,2021-08-20 07:25,0
